,Post,Keyword
49626,"gucci wacka and soulja boy tell em....BINGO lmao., what is the world coming to",0
49627,I will survive as long as i kno how to love I know I will stay alive Ive got all my life to live Ive got all my love to give and Ill survive,0
49628,"lmao #gloriagaynor., what kinda last name is Gaynor lol",0
49629,@USER_fe692a93 lol please dont refer to me as number 2,0
49630,"i feel like goin to dc., @USER_49b3b71e hurry up nd come home!!",0
49631,RT @USER_87503952: @USER_20654904 oh dang well hope all goes well with that one&lt;thanks,0
49632,@USER_57afba17 yes,0
49633,#nowplaying pot of gold #wale,0
49634,#musicvibin,0
49635,@USER_49b3b71e come pick a nigga up lol im gettin bored in this house,0
49636,@USER_89ad8ec7 ay yo i bet u feel good like shit lil wayne callin u out nd what not lol,1
49637,RT @USER_3e5bccb5: @USER_20654904 why didn't you?&lt;idk yo,0
49638,i need more followers!!!,0
49639,love triumphs all for us leo's and our hearts are ruled by it,0
49640,"RT @USER_c8bfdc74: @USER_20654904 go to sleep . why are u up all early. lol arent u on break?&lt;hush up mrs high school lol, i got my 8 hours lol",0
49641,"us leo's are charismatic and positive thinkers so we tend to attract an abundance of friends., so im not a whore my loves im just friendly",0
49642,@USER_d8ff9f33 lol #urwackson,0
49643,@USER_d8ff9f33 lol ay son we still need to ball u stay fakin,0
49644,lol @USER_04e4018c @USER_d8ff9f33 yall havin a convo on here like i cant see it lol i sorta joined trust last sem i just never paid my dues,0
49645,RT @USER_d8ff9f33: @USER_20654904 not paying dues #fail&lt; lol college student+dues=it aint comin from my pocket lol,0
49646,so apparently im a wuss becuz i dont wanna push my earrings through cuz they sorta closed up last night lol #fuckthatshit,1
49647,RT @USER_e099eb65: @USER_20654904 u comin for the game?&lt;yea im stayin at rl's crib till tuesday,0
49648,@USER_86750e77 It will,0
49649,@USER_4a4d09c2 aight... Imma add u when I get on later,0
49650,"Like u meet a nigga, in a club, and every 5 minute, and right after he get yo number run off and u don't here until later that's a sign",0
49651,@USER_74977a03 she funny as fuck,0
49652,Why kate nose look like it clips on and off,0
49653,@USER_c85cb4bf lol how was ur day,0
49654,@USER_ee942d58 no no no... I don't even hear from u no more. *tear*,0
49655,@USER_ee942d58 then why u been hidin from me!? Just using me for BGC updates,0
49656,@USER_15b7703a he always bout to lose it.. What did he confess? I missed it,0
49657,@USER_15b7703a oh he need to suck that shit up,1
49658,Why do girl complain bout niggas so much like y'all the easiest ppl to deal.....,0
49659,"@USER_1482930c I'm serious... I wasnt looking at first, but when I did, this chick holdin it while it vibrate and move back and forth lol",0
49660,@USER_316d4bec like women always complin bout what niggas do but don't stop think that they might be doin it cause u.,0
49661,"@USER_2dd1ecb8 and I don't mean niggas don't be fucking up, but women do too so err body either need to stay single or marry themselves",0
49662,@USER_86750e77 how u doin?,0
49663,"@USER_2dd1ecb8 lol I'm not goin to get mad, go ahead and ask",0
49664,Shout out to the new follower!!!! @USER_de5c6bf2,0
49665,@USER_2dd1ecb8 I'm just say u on a roll right now.... Lol,0
49666,RT @USER_b53ea69b: i was sleep for like an hour n i just realized it&lt;&lt; hahahaha.. Damn what knocked u out like that?,0
49667,@USER_8f49c688 yep.. U?,0
49668,@USER_2dd1ecb8 awwww darn.... Lol,0
49669,S/O to the new follower!!!! @USER_5d62f4ee no problem lil ma,0
49670,@USER_3c205226 thank u,0
49671,"#letsbereal if I didn't answer the phone the first 10 times u call, I'm prolly not goin to answer it the next 10 times u call.",0
49672,@USER_ee942d58 heeeey!!!,0
49673,@USER_de5c6bf2 lol good point... Aint nuffin wrong wit that.,0
49674,RT @USER_7787a696: Ur moms pubes look like Will.I.ams hair!&lt;&lt; Wtf nigga!? Lol,0
49675,@USER_de5c6bf2 lol oh really?,0
49676,#np Chef - plies,0
49677,@USER_ee942d58 lol gnite,0
49678,AYE I GOT A NEW PHONE.. IF U GOT THE NUMBER TEXT IT!!!,0
49679,"@USER_97646b6e said she wasn't goin to abandon me again, then did it. I'm hurt",0
49680,@USER_97646b6e idk yey,0
49681,Who up?,0
49682,@USER_101ee163 u avoiding me now. U forgot all about me *tear*,0
49683,RT @USER_96c528e5 #UrParentsEver Whop yo ass on Ur birthday? &lt;&lt; naw my sis bday but one year I didn't have one. Do that count?lol,0
49684,@USER_8f49c688 how are u?,0
49685,@USER_ca98f7d2 what's good. @USER_316d4bec know she got that booty meat lls,0
49686,@USER_ca98f7d2 yessir,0
49687,@USER_8f49c688 naw not yet,0
49688,@USER_8f49c688 lol ok hold on,0
49689,"Fuck yo neck hoe, fuck yo back bitch. I need ur check hoe, for my new lac bitch. - t.i. a trip lls",0
49690,@USER_ee942d58 annoyed lol,0
49691,@USER_ee942d58 family actin dumb in a ruby tuesdays. Bitching err 5 minutes like wtf,0
49692,@USER_ee942d58 I'm hungry as shit. I ain't got time to be messin wit them. Lol,1
49693,@USER_de5c6bf2 lol u too. I'm might just chill in the house,0
49694,where is @USER_bd08a33c,0
49695,@USER_de5c6bf2 oh..... that's a crime,0
49696,@USER_de5c6bf2 lol. Wow. I ain't feel like dealing wit nigga moments tonight,0
49697,Who wanna cuddle wit me and watch scarface,0
49698,@USER_86750e77 yea course,0
49699,@USER_86750e77 off me missing u or my tweet wit the #TT and ur name in it (check),0
49700,@USER_8f49c688 hey,0
49701,@USER_cf0b1fb0 what's good lol,0
49702,@USER_5752536d no but if it applies... You are a winner!,0
49703,"And just when I was ready to give up on it, I fell in love with twitter all over again...",0
49704,@USER_69a35e02 good genes man. I hope I'm blessed like that when I'm 50+,0
49705,@USER_dc5b7375 funny how that works sometimes,0
49706,RT @USER_18fe78cb: FF# for Adult swim type comedy ( Must be over 18 ) @USER_d36e781b @USER_acc68510,0
49707,#nowplaying Hush - Jaheim... Hmmm,0
49708,#icheatedbecause Rain Man could count cards and he was a ratard so I figured why can't I do it too,0
49709,@USER_f31edd96 nope cuz @USER_04a03cb8 doesn't follow me and I've been following her for oh so long. #wheresthelove,0
49710,@USER_04a03cb8 I rarely speak to you... but you're tweets get lost in my timeline too. I'll be more vocal from here on out. #scoutshonor,0
49711,"RT @USER_acc68510: #iCheatBecause you cheat! 2 wrongs dont make a right, but ""bitch we even""",0
49712,#ICheatedBecause I heard @USER_a8349405 sing about it. And he said everything I was thinking.,0
49713,RT @USER_acc68510: #iCheatBecause we got a black president in office... BITCH DONT QUESTION MY MOTIVES!,0
49714,#ICheatedBecause you think Gucci Mane is mood music... #GEDMusic word to Babs,0
49715,#random there are some simple looking females in Cleveland... Smh,0
49716,"If Villanueva wasn't a Piston, I wouldn't bother him. But he plays for Detroit, therefore I'm not firing shots, I'm calling in an airstrike.",0
49717,@USER_648a8871 I'm in full hate mode tonight my dude,0
49718,CGI chat members remember Hate Hour... I might have to bring that back just for one night...,0
49719,@USER_d93679fd I'm good babe. Laying here staring at little Dave sleeping.,0
49720,@USER_fa24adab I figured,0
49721,@USER_8770a0ec oh I hadn't forgotten. Lol,0
49722,@USER_de892af4 I have a homegirl that will go with you. Bounce is her spot.,0
49723,@USER_04a03cb8 I see you all are going in again.,0
49724,@USER_cde3b666 Quita! Geez! Lmao,0
49725,That sounds like a winning night to me RT @USER_8243e6c6: This nigga @USER_22fd74c5 playin Michelle Branch!!!!!! Lmaooooo,0
49726,@USER_83162893 good morning sweetheart,0
49727,@USER_35c2c850 I think so too. It would definitely be a good first round series,0
49728,My uncle calls my other uncle yesterday to tell him happy birthday... He called the wrong brother. Smh,0
49729,@USER_04296951 I tried that save a ho shit one good time. Made me all extra emo and shit. Now I let them hoes sink like the titanic #noCeline,1
49730,@USER_3f957221 the latter... Geez...,0
49731,Man Soulja boy is thrash rapper but party heads and Dj's know that you goin hear at least one of his songs or beats everytime u hit the club,0
49732,OVOO FLOW TRYING GET @USER_545dd53c TO FORGIVE A NIGGA!!,0
49733,If @USER_545dd53c takes another picture!!!,0
49734,#irefuseto change my profile pic until @USER_dd88d240 changes his itz okay 4 him becuz he got tats and shit huh lol smh,1
49735,Starting next Monday I will be airing #tristateradio from home so look for the link starting Mar. 8th RT RT,0
49736,So bored that I was thinking bout starting formspring than I just thought bout it Hell noooo!!,0
49737,Finally on this train Jersey Bound!!! Holla at me nation,0
49738,@USER_9b9eb15f O man is it real bad? Text my phone if you want,0
49739,#nowplaying on this boring ass train with stank ass strangers by @USER_bc4e65c1,0
49740,@USER_e9ffe5aa Â« product of #nbhs,0
49741,@USER_d1567a4a we were meant to be lol,0
49742,TRINA KIM OR NICK???,0
49743,Night nation make sure ya check out my link posted see ya in a few - Tri-State,0
49744,Morning nation thanks the man now let get money!!,0
49745,i LIKE A NICE 2 PAC & HER BOOTY ON BIGGIE!!,0
49746,#inhighschool @USER_048db432 @USER_c828dc7b @USER_d3abc423 were all in a gang lol,0
49747,RT @USER_9599ee81: - #InHighSchool @USER_fbd542d9 Lost His Mind Senior Year SMH Lmao Â« #thuglife,0
49748,#inhighschool me n my nigga A-ron had the whole school reciting lines from the Barber shop!,0
49749,#shoutout to my 500 follower @USER_570d40d3 only right I follow back,0
49750,@USER_54d28558 are we leaving on time tonite or doing 100 all the way to paterson again?,0
49751,Finally done with class tonight we at Hush lounge tomorrow abyss but right now haircut flow gym flow than mall flow,0
49752,Who else is hearing flex going in on Clue? sheesh,0
49753,RT @USER_bf6c3fcf: #nowlistening to @USER_fbd542d9 promo mixtape for Abyss Foam Party Â« Niiiccee,0
49754,Morning nation long night early morning story of my life but thanking the man for anotha day,0
49755,B day celebrations for Ruthy nd Big Booz tonight at Club Abyss so u already know #Exit9 in there heavy tonight,0
49756,RT @USER_9599ee81: -Yo @USER_63ad32a1 Ya Extenze Pills Came Son! Â« lmfao rotf good look,0
49757,Got word that @USER_81f1790d will be partying like itz 1999 tonight @ #clubabyss nicee lol,0
49758,RT @USER_49e90fb9: Power 105 goin in w/the club music,0
49759,@USER_19e0be4e you had fun tonight,0
49760,#shoutout to the IRS for sneaking that money into a nigga account,0
49761,#Carwashflow,0
49762,on the porch enjoying the weather!,0
49763,@USER_78ad15a5 going to the hova concert,0
49764,@USER_9599ee81 ya boy jeezy just hit the stage with hova!,0
49765,On my way down to da brunswick watz good out there I'm trying get right and party hit my phone,0
49766,RT @USER_98dbbef1: Is that new Drake (Over) too new to drop in the club?? We'll See..Â«that track nuts already in the club out in jersey,0
49767,#nowwatching jetsons,0
49768,Lisa Raye still one my top 5 females Ever since playaz club I've been hooked !!!!,0
49769,@USER_81f1790d lol good I thought I was the only who realized that today was as beautiful as it was lol,0
49770,@USER_be7bbfdc lol watz good how you?,0
49771,@USER_687e26fd You to up nd down for me lol by the way ya flixs on Facebook dope as hell,0
49772,Think imma cook tonight.,0
49773,lls lol lmao im dying over here lls lls,0
49774,fries too!?!,0
49775,@USER_bbf59cb8 lls lol.they made nigga skate in the slush.thats #dedication lls,0
49776,"@USER_f248ed5f lls talkin to the mirror like shyt. Say it to her ""bad girl"" lls",0
49777,Lls lol lls lol bahahahahahahahaha kendra. #hopeless,0
49778,I would have had a good times wit or without a date,0
49779,@USER_af80538d nessa did you check the chicken though lls,0
49780,@USER_22f344e0 right. That shyt was so gross and I can't believe they did that shyt,0
49781,Lls you guys are hilarious. I have seen it all tonight. Chicken tender sex and all. Ill read the #FAMUPORN tweets in the am. Nite tweeps,0
49782,"RT @USER_d4bfb25b: #NCATsexTAPE ""6 floors of whores"" barbie edition&lt;--lls lol lmao",0
49783,"#NCATsextape MTV presents ""aggie and pregnant""",0
49784,No bullshyt I'm out. Bout to spark in all. Peace and love tweeps,0
49785,I hate when a caller sits on the phone after I don't have their listing. Talkin bout how long the # been there isn't gonna help me find it,0
49786,Mmmm just searched for ihop. Now I want some,0
49787,@USER_da57e94e confront like shyt. You not about to talk about me and then think imma work for you,0
49788,@USER_9d25a380 3 words...chicken tender sex. Lls lol lls,0
49789,@USER_62e70c33 I hear that. Lls I would be doin the exact same. Tweet updates lls,0
49790,RT @USER_e1e3a0e8: Vote Todd Porter for Mister A&T!!! I'm Todd Porter and I approve this message....,0
49791,@USER_3600f4cd good. And yaself,0
49792,"@USER_f91842d9 lls lol. #fail. Producer-""Go to commercial""",0
49793,Snow fallin once AGAIN,0
49794,@USER_b9b30e8a IF U FUXKED MY WIFE DEN I THINK U WOULDVE HAD A LIFE BLAXK SMUT!,0
49795,RT @USER_7cd688d3: RT @USER_786b3f8a: @USER_7cd688d3 HEYYYY GUYYYZZZ LOL,0
49796,@USER_786b3f8a NTH MUXH KANT SLEEP BUMPIN 2 TUNEZ WATZ UP WIT U KASSIE WASSIE,0
49797,RT @USER_76e5b6c8: Lets B Serious Me! In Djumbla/CafeOmar/Alta Dats A Major NOO Death To Dem Clubs,0
49798,"@USER_786b3f8a SMH I WAZ WAY OFF,WAT U GOT PLANNED 4 YA BDAY",0
49799,"IF U FUXKIN WIT ME,REALLY FUXKIN WIT ME!",0
49800,"@USER_17901fdd OOO NAHHH DATZ DA BULLSHYT,WHO U WAZ BATTLIN SUM UNKNOWN NIGGAZ OR WELL KNOWN PPL",0
49801,@USER_17901fdd iight kewl,0
49802,@USER_17901fdd HE PROLLY TIGHT HE NOT FIRIN SHOTZ BAXK LMAO,0
49803,MAN FUXK EVERYBODY ON HERE AND EAT A DIXK U DUM FUXKZ!,0
49804,@USER_130327f0 RENEW MY PASS AZZ NIGGA HAT 2 DAT RIGHT BEXKZ BRIM AZZ NIGGAHHHHH LMFAOOOO SON I LOVE DIZ NOBODY DON'T NO WTF WE SAYIN,0
49805,"THINKIN SHOULD I GET DEM RED LIPZ TATTED ON MY NEXK,HMMMMM ANY SUGGESTIONZ????",0
49806,@USER_5769a1d2 DA BUZZIN DOMO?,0
49807,@USER_317c388a LIKE 8,0
49808,@USER_76e5b6c8 LOLZ HAD 2 RE-TWEET DAT MEK SURE ERYBODY KNO LOL,0
49809,RT @USER_ea006de9: we doin sumthin 4 the summer #tilden heads ...so dnt 4 get....SO U PLANNIN DIZ?,0
49810,@USER_b9b30e8a LIKE 7 OR 8,0
49811,#IxHEATEDBExAUSE U KEEP SxRAPIN YA TEETH ON MY DIXK WTF BITXH DAT DON'T FEEL GOOD ALL DA TIME!!,0
49812,RT @USER_2be66cc1: #ff my poppin ass buzzin bexkz @USER_26da5680......@USER_26da5680.......@USER_26da5680.....@USER_26da5680,0
49813,"BUMPIN DAT NEW FAB MIXTAPE ""THERE'S NO KOMPETITION""",0
49814,SMFH FAB OD'N I'm GETTIN FUXKIN TIGHT LMAO,0
49815,@USER_f367fe49 KUZ DIZ NIGGA IZ SPITTIN NTH BUT HARD SHYT BAXK 2 BAXK GET HIZ NEW MNIXTAPE U WILL SEE WAT I MEAN,0
49816,@USER_1bb6ce19 LMFAOO U GOIN OFFFFF DAMNNNN I AINT SEE I MISS UUUUUU 2WWWOOO BEEESHIIIIIII,0
49817,They need to make bad girl shirts like #team (whoever you pick) id get one lol,0
49818,@USER_409769fb lol i live on a battlefield .....smh,0
49819,RT @USER_a69d04b4 @USER_8d317647 the April issue will be out March 9th! ----Thanx I was having a meltdown! I should just sign up for u guys!!,0
49820,@USER_cfbf8d9a iPhone,0
49821,@USER_0db13be8 îmorning girly î,0
49822,"RT @USER_791d2707 Is today the national (sell mixtape in front walmart) day?? --lol I can just imagine lol they outside yelln "" da blueprint 4""",0
49823,Omg omg omg OPI's new line should be called Shaynna lol,0
49824,RT @USER_791d2707 @USER_8d317647 lmfao.i still don't believe your 22.all the other girls who claim their 22 look like they pushin 40 thanx Abe!,0
49825,That's common sense,0
49826,@USER_f1f2a7d3 I woke up thirsty as hell lol like I nvr had liquids b4 ctfu and had some ice cold cran apple girl that shit was î lol (contâ¦,1
49827,@USER_e125402c idk girly lol what's been up how's Vegas treating u?,0
49828,He is actually stayin on his side tonight! Isn't that wonderful lmao,0
49829,@USER_82277287 txt them to me,0
49830,@USER_409769fb there's your #ff love && u shouted out every one cept me lol,0
49831,I need some #ff love lol,0
49832,@USER_94bbeed5 lol thanks doll!,0
49833,I'm trying to really prove I'm not îalways spending moneyî¯...but there's alot of good sales rightî....smhî lol,0
49834,RT @USER_47eafe3b If ur a hoe we can't be friends. I don't roll wit chick that have no respect about emSo don't wonder why I don't bang witcha!,0
49835,"She's says ""what it do what's good"" when she answers her phone",0
49836,Hot shower bblî¿,0
49837,RT @USER_fded547c @USER_8d317647 sooo I miss you! & somebody was talkin bout you allll nite! Lol.----I was hoping he was lmao shhhhh!,0
49838,"@USER_578f6b32 yu gotta turn ya fone off n take out da battery den put it bck on n yu good bread, yu cudd roll up, yu cud roll down, lol",0
49839,Like a bicycle ! RT @USER_44af7128: Kendra satt pon dii cockyy and riide riide riide!!,0
49840,I did tht to sum haitian nigga n den put him to sleep RT @USER_b2d03481: she dead said sorry before she hit her lmfaoooo,0
